sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3477712,20423,,0,0,0,0,5,20,28,75,7,,0,-99.0,-99.0,0,,,,,,
3358898,70,8.0,0,50,50,100,5,30,69,96,20,,0,0.21,0.32,0,,,,,,
3373457,6,2.0,0,2,8,14,3,9,12,16,0,,0,0.82,0.81,0,,,,,,
3323570,85,8.0,11,0,72,108,5,29,62,110,32,,0,0.99,0.87,0,,,,,,
3286743,73,8.0,0,0,0,0,5,7,12,23,13,,0,0.58,0.75,0,,,,,,
3383182,23,12.0,0,13,28,58,4,25,45,51,21,,0,0.73,0.79,0,,,,,,
3516360,14,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3455217,13,4.0,0,0,0,0,0,0,0,0,1,,0,0.22,0.15,0,,,,,,
3344520,63,8.0,1,0,23,46,12,32,67,96,21,,0,1.0,0.9,0,,,,,,
3324613,0,2.0,0,0,15,20,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3488049,40,9.0,0,0,0,0,0,6,11,21,3,,0,0.94,0.83,0,,,,,,
3340384,7214,2.0,1449,5777,10981,15254,1258,5060,12046,16717,1219,,0,1.0,1.0,0,,,,,,
3315918,16,8.0,0,0,0,0,1,3,7,8,10,,0,0.93,0.96,0,,,,,,
3461528,4,8.0,0,0,15,15,0,1,3,5,1,,0,0.91,0.81,0,,,,,,
3397396,131,8.0,0,220,220,220,0,0,0,0,0,,0,1.0,1.0,0,,,,,,
3462758,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.76,0.84,0,,,,,,
3439417,83,2.0,17,105,225,330,19,85,123,145,43,,0,0.95,0.95,0,,,,,,
3484951,54,8.0,28,70,174,278,20,88,175,252,27,,0,0.95,0.95,0,,,,,,
3382697,7,2.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.76,0,,,,,,
3382574,18,9.0,0,11,21,41,4,12,35,56,0,,0,0.99,0.99,0,,,,,,
3359245,2376,8.0,83,5024,10120,15416,1833,5807,11484,16754,311,,0,0.99,0.98,0,,,,,,
3521501,53,12.0,0,0,0,0,0,0,1,2,1,,0,0.98,0.95,0,,,,,,
3341196,17,2.0,0,20,40,64,15,36,62,93,0,,0,0.83,0.69,0,,,,,,
3494255,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.98,0,,,,,,
3356068,35,52.0,0,0,0,0,2,3,3,6,2,,0,0.99,0.99,0,,,,,,
3301814,3,8.0,0,0,0,0,0,0,0,0,1,,0,0.97,0.98,0,,,,,,
3395813,3,2.0,0,0,2,3,0,1,1,4,0,,0,0.83,0.85,0,,,,,,
3354898,8,2.0,0,0,0,0,0,0,0,0,0,,0,0.13,0.15,0,,,,,,
3431422,16,4.0,0,0,0,0,0,0,1,1,0,,0,0.73,0.78,0,,,,,,
3299400,19,12.0,0,0,0,0,0,4,23,35,0,,0,0.75,0.67,0,,,,,,
3494509,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.91,0.94,0,,,,,,
3374174,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.64,0,,,,,,
3520804,0,8.0,0,0,0,0,0,0,0,0,1,,0,0.53,0.54,0,,,,,,
3328391,16,,0,0,0,0,0,0,3,6,0,,0,-99.0,-99.0,0,,,,,,
3490064,8,2.0,0,0,0,0,0,0,1,1,1,,0,0.62,0.27,0,,,,,,
3425277,50,2.0,0,0,50,50,3,13,28,41,0,,0,0.92,0.92,0,,,,,,
3442569,18,12.0,0,20,40,68,5,27,78,102,0,,0,0.73,0.79,0,,,,,,
3310006,53,8.0,0,0,0,0,1,4,9,11,0,,0,0.86,0.94,0,,,,,,
3436301,0,8.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.98,0,,,,,,
3518302,4,2.0,0,1,2,2,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3521863,20,8.0,0,0,0,0,0,1,1,2,2,,0,0.83,0.91,0,,,,,,
3418593,9,8.0,0,10,10,10,0,0,2,2,1,,0,0.02,0.12,0,,,,,,
3479127,56,8.0,15,36,90,144,29,69,128,213,0,,0,1.0,1.0,0,,,,,,
3397997,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3403326,5,8.0,0,0,0,0,0,0,0,0,0,,0,0.4,0.42,0,,,,,,
3463104,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.22,0.15,0,,,,,,
3290821,21,8.0,0,0,0,0,0,0,1,1,1,,0,0.97,0.97,0,,,,,,
3486426,3678,14.0,2816,9036,15480,23868,1994,8470,16003,23501,2017,,0,0.88,0.94,0,,,,,,
3471735,14,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3292822,7,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3349902,524,8.0,87,528,1259,2197,250,748,1858,3082,317,,0,0.76,0.77,0,,,,,,
3440952,56,8.0,0,0,0,0,0,0,0,0,1,,0,0.92,0.91,0,,,,,,
3487040,98,8.0,0,0,0,0,0,2,6,9,0,,0,0.65,0.71,0,,,,,,
3507626,42,2.0,0,0,0,0,0,0,4,16,0,,0,0.88,0.92,0,,,,,,
3332659,2,9.0,0,0,0,0,0,0,0,0,1,,0,0.54,0.48,0,,,,,,
3352083,8,2.0,0,12,16,28,5,12,15,16,0,,0,0.84,0.87,0,,,,,,
3328873,16,30.0,0,0,0,0,1,4,14,16,0,,0,0.83,0.92,0,,,,,,
3390097,16,8.0,0,1,1,1,1,1,7,13,2,,0,0.97,0.97,0,,,,,,
3305377,7,8.0,0,0,0,0,0,0,0,0,2,,0,0.37,0.34,0,,,,,,
3296741,3,8.0,0,0,0,0,0,0,0,1,0,,0,0.99,0.99,0,,,,,,
3363074,12,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.98,0,,,,,,
3323557,0,8.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.98,0,,,,,,
3413736,32,2.0,0,0,0,0,0,3,9,16,1,,0,1.0,1.0,0,,,,,,
3385520,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3380410,6,8.0,0,0,0,1,0,0,4,5,1,,0,0.37,0.34,0,,,,,,
3448172,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3419205,18,8.0,0,0,10,20,3,7,11,14,0,,0,0.9,0.94,0,,,,,,
3371121,3638,2.0,769,4160,8320,12960,862,3347,5129,6905,1399,,0,0.95,0.91,0,,,,,,
3310913,2,3.0,0,0,0,1,0,2,2,3,0,,0,0.73,0.7,0,,,,,,
3348532,3815,8.0,885,0,4600,6900,536,1804,4358,7122,553,,0,0.98,0.96,0,,,,,,
3475632,0,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3436087,1,9.0,1,1,1,2,2,2,3,4,0,,0,0.85,0.82,0,,,,,,
3413164,6,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3353903,6,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3307443,57,2.0,20,0,20,40,12,35,66,101,19,,0,0.93,0.87,0,,,,,,
3524263,6,8.0,0,0,6,6,1,3,8,12,0,,0,0.97,0.98,0,,,,,,
3516810,687,2.0,706,825,1650,2200,111,727,1234,1906,157,,0,0.76,0.81,0,,,,,,
3477286,4,8.0,0,0,4,8,0,4,5,5,0,,0,0.85,0.92,0,,,,,,
3375018,71,,0,0,0,0,2,8,20,30,1,,0,-99.0,-99.0,0,,,,,,
3292362,0,2.0,0,6,8,8,0,0,0,0,0,,0,0.66,0.66,0,,,,,,
3310872,361,8.0,34,0,0,0,7,39,79,269,28,,0,0.91,0.89,0,,,,,,
3390910,325,8.0,0,0,0,0,20,45,45,45,0,,0,0.68,0.75,0,,,,,,
3295435,29912,2.0,8017,40000,80000,125000,11205,39011,82094,123782,12375,,0,0.9,0.93,0,,,,,,
3481007,200,2.0,186,1188,2157,3198,412,1417,2456,3336,417,,0,0.85,0.83,0,,,,,,
3295833,11,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3382871,38,8.0,0,0,0,0,1,3,3,4,1,,0,0.98,0.99,0,,,,,,
3425462,313,,0,0,0,0,0,0,1,1,0,,0,-99.0,-99.0,0,,,,,,
3376596,9,4.0,0,0,0,0,1,1,2,2,0,,0,0.73,0.78,0,,,,,,
3342552,797,8.0,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3312446,258,8.0,0,0,0,0,9,31,74,122,20,,0,0.93,0.89,0,,,,,,
3297932,429,52.0,0,0,0,0,3,15,60,86,1,,0,0.98,0.99,3,,,,,,
3495521,26,2.0,0,0,0,0,3,3,6,8,0,,0,0.87,0.9,0,,,,,,
3290753,79,8.0,0,0,0,0,1,13,17,32,1,,0,1.0,0.99,0,,,,,,
3377076,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3331805,4,9.0,0,0,0,0,2,2,3,4,2,,0,0.54,0.48,0,,,,,,
3294365,35,9.0,0,0,0,0,1,3,4,5,0,,0,0.85,0.82,0,,,,,,
3391555,4,4.0,2,4,6,8,0,3,4,6,0,,0,0.73,0.78,0,,,,,,
3504324,114,8.0,0,0,0,0,1,2,3,5,2,,0,-99.0,-99.0,0,,,,,,
3521823,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3402730,541,8.0,122,872,1406,1931,222,663,1260,1925,332,,0,0.79,0.66,0,,,,,,
3482322,2,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3434507,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3312777,11,9.0,0,38,68,98,11,30,55,84,0,,0,0.99,0.99,0,,,,,,
3375288,94,2.0,19,45,135,180,22,67,133,200,27,,0,1.0,0.98,0,,,,,,
3367905,1136,17.0,0,0,0,0,7,22,40,63,16,,0,0.82,0.82,0,,,,,,
3460270,254,8.0,0,0,0,0,0,0,0,0,0,,0,0.81,0.78,0,,,,,,
3451604,12,8.0,0,0,0,0,0,0,0,0,2,,0,1.0,0.99,0,,,,,,
3360040,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3436501,5,8.0,2,2,9,14,2,4,12,17,11,,0,0.85,0.84,0,,,,,,
3461981,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3289880,11,8.0,0,0,0,0,1,2,3,6,2,,0,0.99,0.99,0,,,,,,
3390725,2405,5.0,0,0,1500,3000,547,1333,2780,4514,360,,0,0.98,0.96,0,,,,,,
3486244,88,8.0,2,56,112,224,13,59,126,199,26,,0,0.99,0.98,0,,,,,,
3359214,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3411637,28,8.0,0,0,16,28,4,12,29,47,6,,0,0.75,0.55,0,,,,,,
3443246,10,2.0,0,0,0,0,0,1,1,1,0,,0,0.95,0.97,0,,,,,,
3447522,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.79,0,,,,,,
3411351,12,12.0,0,0,0,0,1,1,2,3,0,,0,0.73,0.79,0,,,,,,
3488360,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3418064,6372,,0,0,0,0,1,5,21,43,2,,0,-99.0,-99.0,0,,,,,,
3482982,25,8.0,0,0,0,0,0,0,0,1,2,,0,0.03,0.1,0,,,,,,
3345550,24,8.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.79,0,,,,,,
3336289,200,8.0,49,312,576,840,84,257,568,863,134,,0,0.89,0.91,0,,,,,,
3524076,214,8.0,13,306,540,894,125,337,579,769,132,,0,0.88,0.94,0,,,,,,
3330643,8,8.0,0,12,24,36,6,13,20,40,4,,0,0.82,0.84,0,,,,,,
3378102,7,8.0,0,0,0,0,0,0,1,1,0,,0,0.82,0.84,0,,,,,,
3462149,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3450324,14,4.0,0,0,0,0,0,0,2,19,0,,0,0.73,0.78,0,,,,,,
3327506,96,2.0,0,0,0,0,4,6,6,8,1,,0,1.0,0.9,0,,,,,,
3363144,5,8.0,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3439899,166,52.0,0,0,0,0,0,0,0,0,0,,0,0.74,0.69,0,,,,,,
3518771,6,8.0,0,0,0,0,1,1,1,2,0,,0,0.18,0.33,0,,,,,,
3508811,16,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3352369,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.98,0,,,,,,
3430772,26,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3424140,9,52.0,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3423905,20,8.0,0,0,0,0,1,5,10,15,1,,0,0.87,0.88,0,,,,,,
3501658,7,8.0,0,3,6,10,0,3,9,18,1,,0,0.96,0.96,0,,,,,,
3369248,106,12.0,0,0,0,0,0,0,0,0,0,,0,0.92,0.9,0,,,,,,
3521695,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3485704,82,8.0,22,155,193,313,49,193,280,403,47,,0,0.84,0.79,0,,,,,,
3359105,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3447873,7,8.0,0,5,10,10,1,3,5,9,2,,0,0.97,0.97,0,,,,,,
3346082,4,12.0,0,10,18,22,0,4,7,17,0,,0,0.69,0.72,0,,,,,,
3454751,0,2.0,0,8,8,8,0,0,0,0,1,,0,0.99,0.98,0,,,,,,
3417874,16,8.0,0,0,0,0,0,0,2,2,2,,0,0.83,0.92,0,,,,,,
3444749,2,8.0,0,0,1,2,1,1,1,4,1,,0,0.99,0.98,0,,,,,,
3292529,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3331774,8,0.0,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3454110,25,8.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3453390,17,9.0,0,0,8,10,0,6,17,25,0,,0,0.99,0.99,0,,,,,,
3416588,3,9.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.66,0,,,,,,
3423964,0,2.0,0,1,1,1,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3447344,70,,0,0,0,1,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3506591,40,8.0,84,25,40,100,10,36,90,146,32,,0,0.99,0.99,0,,,,,,
3407204,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3433167,7,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3525998,6,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3519813,5,8.0,0,4,9,13,0,5,8,14,2,,0,0.98,0.98,0,,,,,,
3487617,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3376978,12,8.0,0,0,0,0,0,0,0,0,0,,0,0.9,0.9,0,,,,,,
3321996,89,2.0,1,75,150,150,16,40,93,191,46,,0,0.84,0.82,0,,,,,,
3479420,6,9.0,0,0,0,0,0,0,2,2,0,,0,0.99,0.99,0,,,,,,
3499022,272,8.0,0,0,0,208,22,84,174,240,30,,0,0.52,0.51,0,,,,,,
3357776,18,9.0,7,8,8,8,0,2,6,11,1,,0,0.85,0.82,0,,,,,,
3317151,1,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3512994,13,4.0,0,0,9,18,0,2,6,12,3,,0,0.89,0.9,0,,,,,,
3449715,1,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3452371,69,8.0,50,150,200,300,19,72,149,245,37,,0,0.57,0.64,0,,,,,,
3518103,15,5.0,0,0,0,0,0,2,2,2,0,,0,0.65,0.71,0,,,,,,
3342567,18,2.0,0,0,0,0,0,0,0,3,0,,0,0.97,0.98,0,,,,,,
3367395,101,8.0,95,564,1092,1626,164,592,1106,1614,124,,0,0.87,0.91,5,,,,,,
3294279,0,4.0,0,4,4,4,0,0,0,0,0,,2,0.7,0.66,0,,,,,,
3351800,17,8.0,0,16,38,57,1,15,39,69,0,,0,-99.0,-99.0,0,,,,,,
3292310,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3351936,21,4.0,0,0,0,0,0,0,0,0,2,,0,0.22,0.15,0,,,,,,
3329560,559,8.0,0,0,0,0,0,0,1,3,0,,0,0.95,0.97,0,,,,,,
3339173,179,12.0,0,0,0,0,0,0,2,5,0,,0,0.94,0.87,0,,,,,,
3322251,415,8.0,0,0,0,0,0,2,4,5,0,,0,0.5,0.46,0,,,,,,
3442104,11,8.0,0,10,10,15,0,1,5,9,2,,0,0.82,0.81,0,,,,,,
3469743,3,12.0,1,0,0,1,0,0,2,4,0,,0,0.73,0.79,0,,,,,,
3305434,84,2.0,14,75,175,250,32,98,178,231,45,,0,0.95,0.96,0,,,,,,
3462105,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3369194,127,3.0,0,0,0,0,46,46,50,58,1,,0,0.96,0.97,0,,,,,,
3448717,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3505101,400,9.0,106,295,650,858,78,342,682,1020,135,,0,0.85,0.82,0,,,,,,
3508855,8,9.0,0,0,0,0,0,3,3,5,0,,0,0.85,0.82,0,,,,,,
3371325,330,12.0,0,0,0,0,20,24,32,38,4,,0,0.68,0.57,0,,,,,,
3290541,325,12.0,0,0,0,0,80,345,586,770,0,,0,0.0,0.01,0,,,,,,
3461839,44,8.0,0,0,0,0,0,1,1,1,0,,0,0.79,0.79,0,,,,,,
3331127,1,8.0,0,2,4,6,2,3,5,9,0,,0,0.99,0.94,0,,,,,,
3287299,3,2.0,0,0,0,0,0,0,0,0,0,,0,0.37,0.34,0,,,,,,
3365722,1370,8.0,0,0,0,0,8,48,138,213,27,,0,0.98,0.91,0,,,,,,
3457821,53,12.0,0,0,0,0,2,5,12,18,1,,0,0.74,0.69,0,,,,,,
3403271,85,8.0,0,0,0,0,0,0,0,0,0,,0,0.96,0.98,0,,,,,,
3346610,120,52.0,0,0,0,0,0,0,0,0,2,,0,0.94,0.94,0,,,,,,
3416227,41,8.0,1,0,0,6,6,14,30,39,7,,0,0.98,0.97,0,,,,,,
3481329,6,8.0,0,0,0,0,0,1,2,2,0,,0,0.18,0.33,0,,,,,,
3289404,20,8.0,0,0,0,0,0,0,0,0,1,,0,0.95,0.89,0,,,,,,
3411026,4,2.0,0,12,12,12,1,4,6,10,0,,0,1.0,1.0,0,,,,,,
3289551,288,8.0,33,225,450,630,54,246,524,827,121,,0,0.0,0.08,0,,,,,,
3404362,5,2.0,0,10,10,20,2,16,23,30,0,,0,0.98,0.98,0,,,,,,
3496016,18,8.0,0,0,0,0,0,0,0,13,0,,0,0.78,0.75,0,,,,,,
3299503,10,9.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.99,0,,,,,,
3328208,12,8.0,0,0,18,18,2,13,19,28,6,,0,0.99,0.97,0,,,,,,
3335514,43,12.0,0,256,384,512,58,104,168,191,54,,0,0.68,0.57,25,,,,,,
3311095,2339,2.0,0,0,0,0,1,1,2,2,2,,0,0.9,0.95,0,,,,,,
3328128,4,8.0,0,2,12,26,2,7,28,43,0,,0,0.96,0.98,0,,,,,,
3499974,10,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3425995,15,4.0,7,4,14,18,0,6,19,31,0,,0,0.73,0.78,0,,,,,,
3349145,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3497950,14,8.0,4,72,124,182,23,71,120,172,11,,0,0.87,0.8,0,,,,,,
3493581,29,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.92,0,,,,,,
3355901,3,12.0,0,0,0,0,2,6,14,23,3,,0,0.93,0.95,0,,,,,,
3297220,5,4.0,4,2,6,10,1,5,12,19,3,,0,0.73,0.78,0,,,,,,
3371186,4,12.0,0,20,30,30,0,5,13,17,4,,0,0.78,0.8,0,,,,,,
3455088,11,8.0,0,100,100,100,2,12,21,26,5,,0,0.9,0.9,0,,,,,,
3343175,17,8.0,0,0,0,0,0,0,0,0,0,,0,0.9,0.93,0,,,,,,
3444780,14,8.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.96,0,,,,,,
3365948,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3366474,18,9.0,0,0,0,0,0,1,4,16,0,,0,0.99,0.99,0,,,,,,
3423564,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.77,0,,,,,,
3499204,776,6.0,1,627,1535,2241,410,1109,2190,3456,291,,0,0.82,0.54,0,,,,,,
3355163,43,8.0,2,42,78,114,6,34,78,126,26,,0,1.0,1.0,0,,,,,,
3314798,7,4.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3305049,53,8.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.91,0,,,,,,
3359601,57,4.0,0,0,0,0,1,3,10,16,3,,0,0.73,0.78,0,,,,,,
3445491,16,14.0,0,0,0,0,0,0,0,0,2,,0,0.99,0.99,0,,,,,,
3509097,148,9.0,0,0,0,0,14,40,99,124,1,,0,0.7,0.66,0,,,,,,
3333171,4,2.0,18,90,162,252,19,39,48,48,10,,0,0.99,0.97,0,,,,,,
3378934,5,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3406598,10,12.0,0,0,0,0,0,1,1,1,1,,0,0.48,0.48,0,,,,,,
3412775,5,8.0,0,0,0,30,0,1,3,7,0,,0,0.68,0.77,0,,,,,,
3292376,3,2.0,0,0,0,1,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3296280,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3438620,708,2.0,0,360,680,840,241,621,858,1033,135,,0,0.87,0.88,0,,,,,,
3438642,459,,2,0,0,0,4,11,45,61,9,,0,-99.0,-99.0,0,,,,,,
3508302,23,2.0,0,0,0,0,0,0,0,0,0,,0,0.5,0.52,0,,,,,,
3322925,78,8.0,6,100,214,333,19,87,204,319,31,,0,0.64,0.48,0,,,,,,
3503492,8,8.0,0,0,0,0,0,2,4,7,2,,0,0.88,0.94,0,,,,,,
3467875,104,2.0,0,0,0,0,2,4,7,7,0,,0,0.9,0.92,0,,,,,,
3342034,11,8.0,0,0,0,0,1,3,4,8,0,,0,0.87,0.8,0,,,,,,
3367436,1,8.0,0,0,0,1,0,0,1,1,2,,0,0.99,0.96,0,,,,,,
3495990,7,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3347336,7,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3473203,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.98,0,,,,,,
3526715,507,8.0,268,240,480,720,75,262,519,908,134,,0,0.75,0.9,0,,,,,,
3295208,7,2.0,0,0,0,0,0,0,0,0,0,,0,0.46,0.25,0,,,,,,
3490427,2,8.0,0,0,1,2,0,1,1,6,0,,0,0.7,0.73,0,,,,,,
3375583,42,52.0,0,0,0,0,1,3,7,12,2,,0,0.97,0.93,0,,,,,,
3496990,1420,8.0,2357,1,859,1579,440,1195,2831,4520,214,,0,0.0,0.0,0,,,,,,
3456719,74,4.0,2,0,8,24,11,45,122,208,26,,0,0.73,0.78,0,,,,,,
3466560,12,8.0,0,200,200,200,2,9,26,35,2,,0,0.95,0.95,0,,,,,,
3392628,266,16.0,30,250,500,750,66,227,510,833,73,,0,0.6,0.63,0,,,,,,
3373651,1,2.0,0,0,0,0,0,1,1,1,0,,0,0.48,0.36,0,,,,,,
3427254,0,8.0,0,1,1,1,0,0,0,0,0,,0,0.1,0.11,0,,,,,,
3400390,10,0.0,0,0,0,0,0,0,0,0,1,,0,0.0,0.0,0,,,,,,
3416200,26,4.0,0,0,0,0,1,1,1,4,0,,0,0.73,0.78,0,,,,,,
3427474,921,12.0,51,40,620,1240,176,595,1352,2054,199,,0,0.92,0.9,0,,,,,,
3399362,151,8.0,0,0,0,0,0,3,9,12,2,,0,0.87,0.92,0,,,,,,
3289131,74,2.0,0,0,0,0,1,6,16,24,0,,0,0.87,0.92,0,,,,,,
3446265,1,8.0,0,12,12,12,0,0,0,1,0,,0,0.5,0.52,0,,,,,,
3335149,1007,2.0,903,1488,3060,4584,1031,2902,5544,7936,259,,0,0.37,0.33,0,,,,,,
3493835,35,8.0,6,20,50,70,3,22,39,60,15,,0,0.83,0.79,0,,,,,,
3422228,2,2.0,0,50,50,50,1,1,4,6,2,,0,0.96,0.96,0,,,,,,
3515287,1132,2.0,32,2000,2000,4000,326,940,1812,2573,281,,0,0.7,0.71,0,,,,,,
3326360,9,8.0,0,6,12,18,1,6,17,20,0,,0,0.87,0.82,0,,,,,,
3428537,20,12.0,12,1,11,11,0,0,1,1,2,,0,0.48,0.48,0,,,,,,
3492154,54,2.0,17,40,100,160,18,70,137,207,21,,0,0.9,0.91,0,,,,,,
3303640,2,8.0,0,0,2,3,0,1,3,5,0,,0,0.82,0.81,0,,,,,,
3342508,5,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3443264,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.8,0.79,0,,,,,,
3384301,2,9.0,0,0,0,0,0,0,0,0,1,,0,0.54,0.48,0,,,,,,
3518562,130,2.0,195,0,165,330,54,157,334,500,58,,0,0.88,0.9,0,,,,,,
3345911,963,17.0,0,0,0,0,0,0,0,0,0,,0,0.84,0.92,0,,,,,,
3492289,31,9.0,0,0,0,9,5,9,20,42,0,,0,0.99,0.99,0,,,,,,
3392973,17,10.0,0,0,0,0,0,1,1,3,0,,0,0.77,0.84,0,,,,,,
3360272,12,2.0,0,0,0,0,0,0,6,11,0,,0,0.98,0.98,0,,,,,,
3399692,4,8.0,0,30,30,30,1,1,5,6,0,,0,0.5,0.52,0,,,,,,
3454995,88,9.0,0,0,0,0,1,6,12,27,2,,0,0.94,0.83,0,,,,,,
3344388,4,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3458728,85,12.0,1,0,7,21,4,21,49,75,19,,0,0.77,0.73,0,,,,,,
3519217,11,8.0,1,0,0,0,0,0,2,7,2,,0,0.97,0.98,0,,,,,,
3426168,4,8.0,0,1,4,7,0,2,2,8,0,,0,0.83,0.85,0,,,,,,
3420735,35,8.0,0,0,0,0,0,0,1,2,1,,0,1.0,0.99,0,,,,,,
3475574,14,,0,0,0,0,0,0,0,1,0,,0,-99.0,-99.0,0,,,,,,
3415374,4,8.0,0,0,0,0,1,1,2,2,2,,0,1.0,1.0,0,,,,,,
3487554,93,8.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3498973,0,8.0,0,12,12,12,0,3,4,7,1,,0,0.95,0.96,0,,,,,,
3309900,43,8.0,24,64,98,132,21,45,90,129,15,,0,0.91,0.86,0,,,,,,
3316821,2,8.0,0,0,0,0,0,0,0,0,1,,0,1.0,0.9,0,,,,,,
3509898,2065,4.0,7,0,0,0,18,158,413,727,16,,0,0.73,0.78,0,,,,,,
